S,208,289
R,138,412
S,828,540
S,749,941
S,706,277
S,397,478
S,726,977
R,760,831
S,99,562
R,676,863
S,596,834
R,526,445
S,158,815
R,903,244
S,256,416
R,463,222
S,821,551
R,474,884
R,882,135
S,597,853
S,651,702
S,479,175
S,779,108
S,259,918
R,933,900
R,261,716
R,200,829
R,474,393
R,330,303
R,985,938
S,161,151
R,434,32
S,740,305
R,439,240
S,849,534
R,505,485
R,311,595
S,493,808
R,232,661
R,35,941
S,998,964
S,892,477
S,163,890
S,750,561
S,197,27
S,812,750
R,549,749
R,904,827
S,992,853
S,163,275
R,127,125
S,887,909
R,387,331
R,970,212
R,652,311
R,949,268
S,675,459
R,293,385
R,903,860
S,351,484
S,145,625
R,484,236
S,789,589
S,416,950
R,623,177
R,314,843
R,671,526
S,142,117
R,955,940
R,529,353
S,0,12
R,737,430
R,561,661
S,16,836
R,93,92
R,723,436
S,764,423
S,523,873
S,42,602
S,129,707
R,629,965
S,69,739
R,953,26
S,740,845
S,588,117
R,365,851
R,813,239
R,900,737
S,139,810
S,202,186
R,589,262
R,602,393
S,867,796
R,123,353
S,732,446
R,217,762
S,373,302
R,608,185
S,309,822
R,304,783
S,218,44
R,719,807
S,835,994
R,374,254
R,295,447
S,580,71
R,278,948
R,315,828
S,408,279
R,680,577
R,587,643
R,286,980
S,502,796
R,4,73
S,635,483
S,968,626
R,851,232
R,706,56
R,19,728
R,540,702
R,129,756
R,672,121
R,875,176
R,338,828
R,178,910
R,58,894
S,88,709
R,879,921
S,771,300
R,436,944
S,60,131
S,963,816
R,802,687
S,369,852
S,45,796
R,190,50
R,558,591
S,74,811
R,379,493
R,879,675
R,501,919
R,30,891
R,467,157
S,699,49
R,992,773
R,186,393
R,185,226
S,295,904
R,931,320
R,934,560
R,330,599
R,746,377
R,801,822
S,460,826
S,375,38
S,857,537
R,453,81
R,486,765
S,149,134
S,240,493
R,819,622
R,530,49
R,842,425
R,658,956
S,172,842
R,28,422
S,218,981
S,126,380
S,24,224
R,976,259
R,751,685
S,454,382
R,606,835
S,395,449
R,375,483
S,916,550
S,791,709
R,614,590
R,807,260
S,852,715
S,897,586
R,109,653
R,318,656
R,504,373
S,911,364
R,546,410
R,604,452
R,580,44
R,286,555
S,552,51
R,185,414
S,903,172
S,778,137
R,503,866
R,410,836
R,306,582
R,254,335
S,772,536
S,909,786
R,576,211
S,819,992
R,730,308
S,854,806
S,810,945
S,864,776
S,225,800
R,515,530
R,782,696
S,16,104
R,905,36
S,698,565
S,115,182
R,345,537
R,987,196
S,634,726
R,292,718
S,40,810
R,284,108
S,806,582
R,382,736
S,905,111
S,863,908
S,390,16
R,448,114
R,628,304
S,206,287
R,600,984
R,414,699
S,220,844
R,293,453
S,196,902
R,962,32
S,938,792
R,867,673
S,653,126
S,648,976
R,230,33
R,429,460
R,154,700
S,4,602
R,661,753
R,105,824
S,125,457
R,146,814
S,446,392
S,420,353
R,947,469
S,465,905
S,262,187
R,905,597
R,626,648
S,589,650
R,163,458
S,126,533
R,73,185
R,991,857
R,622,680
S,716,51
S,704,873
S,811,887
R,377,276
S,947,707
R,561,517
R,983,49
S,32,743
S,807,119
S,142,735
R,835,590
S,157,49
R,84,786
S,602,360
S,745,720
R,339,909
S,833,678
R,20,60
R,323,991
S,964,669
S,404,616
S,293,761
R,419,313
S,558,779
R,578,993
S,59,813
S,426,662
S,712,742
S,209,856
R,654,444
S,681,911
R,602,773
S,820,691
S,567,107
R,893,542
R,106,555
S,138,781
R,113,620
S,203,481
R,139,975
R,75,409
R,871,654
R,24,360
R,888,230
S,40,244
R,685,544
R,307,382
S,599,280
R,982,977
R,979,657
S,442,693
R,32,668
S,415,726
S,668,71
R,414,554
R,612,960
S,373,99
S,125,531
R,972,263
S,579,881
S,819,387
R,656,965
S,952,343
S,246,171
R,666,346
S,520,602
R,568,788
R,299,613
R,421,575
R,895,670
S,154,756
R,766,429
S,730,884
S,236,935
S,595,890
R,716,603
S,142,560
S,600,432
R,293,969
R,227,749
R,411,285
R,535,286
S,492,828
R,598,727
S,576,877
R,996,707
S,110,24
R,941,556
R,430,584
R,172,756
R,965,915
S,688,709
R,706,408
R,53,849
R,74,757
S,716,373
S,323,261
S,688,801
S,831,196
S,142,783
R,242,445
S,601,56
R,528,47
R,221,428
R,105,171
R,7,846
R,47,824
S,276,261
S,450,736
R,727,604
R,348,596
R,493,713
R,189,695
R,651,854
S,197,95
R,409,203
R,173,658
S,968,944
S,824,8
R,635,44
R,719,571
R,325,86
R,874,276
R,668,360
S,16,916
S,247,212
R,338,854
S,353,376
R,499,688
S,73,686
R,927,140
S,650,691
S,979,378
S,953,229
R,538,173
R,4,121
R,387,283
S,974,423
R,186,462
S,213,838
S,424,882
R,237,353
R,250,204
S,551,655
S,535,139
R,619,76
R,353,915
R,838,749
S,48,146
R,557,674
R,438,469
R,507,683
S,735,48
R,251,467
R,718,87
R,307,349
R,347,340
S,691,184
R,948,261
R,314,351
S,172,638
R,425,43
S,307,638
R,697,911
R,502,876
S,788,497
R,307,906
R,790,240
R,876,623
R,68,621
R,45,287
R,939,660
R,651,96
S,896,539
R,765,923
S,311,581
S,309,292
R,532,365
S,411,20
R,296,72
R,999,967
R,583,805
S,150,395
S,962,70
R,55,988
S,794,720
R,86,967
R,184,352
S,541,739
R,805,371
R,556,134
R,761,447
R,332,283
R,180,533
R,416,671
R,399,758
S,749,190
S,990,609
S,486,50
R,777,428
S,609,900
S,774,246
S,207,104
R,353,850
S,57,752
S,594,445
S,255,607
R,111,685
S,148,263
R,913,238
R,560,462
S,971,648
S,588,822
S,418,14
S,403,591
S,730,225
S,493,451
R,983,337
S,134,402
R,824,286
S,123,156
S,288,921
R,790,126
S,380,980
S,679,500
S,180,257
R,866,986
R,945,844
R,101,100
R,346,656
S,961,106
R,672,74
S,893,894
R,838,901
R,74,957
R,771,883
R,949,652
S,968,179
S,406,523
R,989,403
R,143,815
S,574,137
R,220,508
S,269,857
S,772,28
R,337,193
S,65,204
S,761,615
S,821,232
R,13,90
S,905,418
R,262,313
S,889,453
R,905,109
S,839,264
R,70,321
S,488,525
R,127,465
R,844,428
R,115,77
R,258,162
R,630,403
S,720,877
S,583,46
S,565,128
R,338,533
S,610,674
R,294,629
S,26,234
R,621,129
R,837,268
R,683,308
R,635,489
S,631,315
S,866,731
S,919,775
S,947,867
R,121,529
S,444,926
S,729,253
S,17,200
R,904,31
S,340,844
S,727,735
R,779,512
R,788,371
S,561,888
R,498,659
S,627,881
S,208,242
S,619,2
S,72,285
S,608,788
S,932,581
R,293,495
R,18,595
S,212,750
S,862,116
R,213,714
R,254,308
R,45,940
R,207,908
R,513,84
R,471,364
S,379,88
S,985,536
R,863,743
R,392,390
S,693,913
S,190,946
R,192,57
R,168,727
R,568,991
S,964,132
R,67,628
S,494,227
S,261,411
S,973,960
R,474,442
S,134,510
S,845,348
R,403,864
R,979,974
R,620,9
R,811,446
R,353,34
S,405,205
S,837,982
R,63,909
R,44,636
R,981,755
R,934,698
S,555,232
R,928,704
S,468,161
S,628,735
S,235,473
S,367,780
R,958,68
R,378,179
S,702,152
R,284,993
S,754,298
S,400,64
S,403,111
R,798,21
S,657,494
S,800,73
S,586,609
S,752,807
S,205,803
R,893,453
S,153,331
R,565,831
S,544,492
S,196,619
R,815,692
S,945,407
R,965,505
S,36,675
S,784,745
S,226,154
S,718,591
R,482,29
S,414,881
S,197,416
S,980,95
R,885,376
S,288,15
S,613,123
S,101,14
S,521,48
R,698,494
S,199,905
S,53,164
S,447,69
S,64,631
R,417,118
R,187,661
S,633,749
R,264,565
S,312,788
S,358,38
S,858,269
R,539,970
S,393,578
R,533,706
S,28,593
R,256,26
R,119,271
S,504,354
R,764,341
S,414,525
R,995,650
R,206,58
S,743,535
R,387,899
S,10,608
S,515,48
R,408,236
R,669,879
S,280,672
R,326,496
R,578,643
S,596,318
S,602,134
S,317,667
R,439,898
S,507,569
S,785,754
R,557,310
R,931,203
R,513,325
R,843,308
S,777,239
S,323,890
S,776,764
R,611,103
R,758,42
R,863,366
R,10,524
S,200,743
S,242,721
S,815,753
R,842,102
R,723,696
S,327,514
R,169,334
R,94,993
R,939,541
R,71,362
S,112,758
S,335,389
S,3,273
S,541,935
R,464,719
R,842,107
R,146,981
R,438,324
R,950,866
R,607,465
R,987,455
S,114,645
R,317,23
R,67,468
R,811,747
R,995,490
S,547,567
R,444,774
S,743,544
S,313,585
R,34,862
R,944,703
S,496,2
R,967,620
S,434,907
S,266,103
S,175,32
R,229,273
R,875,685
S,403,65
R,619,962
S,587,40
R,913,588
R,673,572
R,554,968
R,455,919
R,200,881
R,502,187
S,235,929
S,692,537
R,999,626
R,592,764
S,897,495
R,519,54
S,113,358
S,824,438
S,284,355
R,134,852
R,894,153
R,514,795
R,314,403
S,888,483
S,384,69
R,288,805
R,515,485
S,115,430
R,929,518
R,770,741
R,458,630
S,990,372
S,554,384
S,54,934
S,319,443
S,451,630
R,966,647
R,288,16
S,417,827
R,400,940
S,462,979
S,134,777
S,921,679
S,771,497
S,397,334
S,243,206
S,410,271
R,896,685
S,771,539
S,982,887
R,852,75
R,168,240
S,223,428
S,742,760
R,775,362
S,679,523
S,70,304
S,324,859
R,701,35
R,554,43
S,72,567
R,645,579
S,568,349
R,660,583
S,937,956
S,314,292
S,115,13
S,788,265
R,965,814
R,446,678
R,581,340
S,172,250
S,661,634
R,996,856
R,455,754
R,880,93
S,534,297
S,187,146
R,343,891
S,760,597
S,424,290
R,479,690
S,989,204
S,292,210
S,828,763
R,28,704
S,747,379
R,332,207
S,447,801
S,705,677
S,553,488
R,457,959
S,908,442
S,367,342
S,238,563
S,763,694
S,229,451
R,461,703
S,923,91
S,424,404
S,409,443
R,706,762
R,609,480
R,598,676
S,817,771
S,797,54
R,27,582
S,957,931
R,309,96
S,612,700
S,966,743
R,716,91
S,596,879
S,736,37
S,844,588
R,582,751
R,808,723
S,529,72
R,320,96
R,929,689
R,16,238
S,315,568
R,492,697
S,211,199
S,919,370
S,549,737
S,655,427
S,232,101
R,217,107
S,810,771
S,954,258
R,997,611
S,766,27
R,365,847
R,945,755
S,827,319
S,255,105
S,438,638
S,151,912
S,392,726
R,286,999
S,907,425
R,850,527
S,855,907
S,394,838
R,909,779
S,837,655
S,122,978
S,751,352
S,977,67
R,452,934
S,746,110
S,396,818
S,470,878
S,530,801
R,28,518
R,790,284
S,842,785
S,247,64
S,847,719
S,226,70
S,756,300
S,973,845
R,789,739
S,552,985
R,877,793
S,74,609
S,990,615
R,907,816
R,577,476
S,488,108
R,28,962
S,813,737
S,643,509
R,983,151
S,223,713
S,695,403
S,234,616
R,956,431
S,597,319
S,205,693
R,974,566
R,418,265
S,868,314
S,584,457
S,838,772
R,799,996
R,112,793
S,117,308
S,226,345
S,298,807
S,948,97
S,580,522
R,72,790
S,680,248
S,654,975
S,819,66
R,254,245
S,262,6
S,996,703
S,920,172
S,963,564
R,833,964
R,69,939
R,597,283
R,377,443
S,217,611
R,110,944
R,326,115
R,130,544
R,812,195
R,353,474
S,286,407
S,631,724
S,767,445
R,27,376
R,311,775
R,751,375
S,591,919
S,339,298
S,177,749
R,250,206
R,965,701
S,114,607
R,314,867
R,859,53
R,135,712
R,315,59
R,987,586
S,75,151
S,348,246
S,993,37
R,339,521
R,471,818
S,72,167
R,55,318
S,308,744
S,976,632
S,381,31
R,992,45
S,891,64
S,115,615
R,522,260
S,396,512
R,6,914
S,629,514
R,573,342
S,83,637
S,206,480
R,661,89
S,493,509
R,513,215
S,700,420
S,950,316
R,659,188
R,766,724
S,512,723
R,807,925
R,126,593
S,457,67
S,660,277
S,680,938
R,157,133
S,200,291
R,439,347
S,555,266
R,191,614
S,143,814
S,629,446
R,637,111
R,374,166
R,538,116
S,780,80
R,456,185
R,922,704
R,441,332
S,513,577
R,638,644
S,418,423
R,431,302
R,705,321
R,212,863
R,742,83
R,655,435
S,76,868
R,16,446
S,128,697
R,28,798
R,963,231
S,769,154
S,168,277
S,306,12
R,618,678
S,778,467
R,327,319
S,582,758
R,25,751
S,922,79
R,835,687
S,623,335
S,340,534
S,723,389
S,56,350
R,144,793
S,274,670
S,172,770
S,904,467
S,548,562
S,811,233
S,582,293
S,978,694
R,572,428
R,595,372
S,399,350
R,726,716
S,567,723
S,595,290
R,407,368
S,16,592
S,511,663
S,311,916
R,229,624
S,283,402
S,724,897
R,201,82
R,940,413
R,868,943
S,127,338
R,140,528
R,807,895
R,807,677
S,229,30
S,797,479
R,590,749
R,456,433
S,118,704
S,612,902
R,781,279
R,216,311
R,873,583
S,96,942
R,935,121
R,615,317
R,382,846
S,536,543
S,292,528
S,296,413
S,975,50
R,607,890
R,140,983
S,656,613
R,476,580
R,119,156
R,839,811
R,848,316
R,9,406
R,517,372
S,346,5
R,851,155
S,910,882
R,981,26
S,720,269
R,113,861
S,324,550
R,140,979
S,123,380
S,249,5
S,167,44
R,804,229
R,789,610
S,661,131
R,292,334
S,405,731
R,776,909
S,887,666
S,952,454
R,101,469
R,541,875
S,586,9
R,50,820
S,898,328
S,301,663
R,803,91
S,390,17
R,839,221
R,858,519
R,30,246
R,215,695
R,691,121
R,881,726
R,405,685
S,529,915
S,631,713
S,55,182
S,539,794
R,752,155
R,661,231
R,477,205
R,799,588
S,648,434
R,742,821
S,417,520
R,652,32
S,146,139
S,508,437
R,330,61
R,229,999
R,951,746
R,382,922
S,456,122
R,334,84
R,452,677
S,26,671
S,301,323
S,845,64
R,330,977
R,284,850
R,604,256
R,264,900
S,361,1
S,285,229
S,773,965
S,440,842
S,313,818
R,111,409
S,314,212
S,242,489
S,349,978
S,28,494
S,481,653
S,695,947
R,116,302
S,663,684
R,941,77
R,401,420
R,93,74
S,490,15
R,747,684
R,726,105
S,270,532
S,694,315
R,271,600
R,313,851
R,57,850
S,241,84
S,977,992
S,955,103
S,132,897
R,594,864
R,448,539
S,369,883
R,972,223
S,472,411
S,176,558
R,327,911
S,213,384
S,264,286
R,835,932
S,170,517
R,575,901
S,189,774
R,962,367
R,731,670
R,824,84
S,722,924
R,557,861
R,520,99
S,723,296
S,35,654
S,479,703
R,948,36
R,715,424
S,922,10
S,111,843
S,671,585
S,958,725
S,421,202
R,188,289
R,768,931
S,864,901
R,228,505
S,233,778
R,502,894
R,106,862
S,672,992
R,473,996
R,702,318
S,455,796
R,887,829
R,895,802
R,375,642
S,107,882
R,725,448
S,180,320
R,633,265
S,856,303
S,452,971
S,405,349
S,372,424
R,287,968
R,100,62
S,121,81
R,989,453
R,623,116
S,13,325
S,20,525
S,723,963
R,149,613
R,649,414
R,491,642
R,712,874
S,625,977
R,991,866
R,245,450
S,843,42
S,712,280
S,178,248
S,97,291
S,722,620
R,523,72
S,696,912
R,378,98
S,92,141
S,196,125
S,526,203
R,612,52
R,389,832
R,872,932
S,921,484
S,577,23
S,371,71
R,893,150
S,887,499
S,405,375
S,397,62
R,889,986
S,636,558
R,978,484
R,851,716
R,28,491
S,800,476
R,73,641
S,696,550
S,260,457
R,486,864
S,182,255
S,772,234
S,179,27
S,120,886
R,622,264
R,6,845
R,623,66
R,14,549
S,288,288
S,375,537
S,397,288
R,629,777
R,21,310
S,617,599
R,547,167
R,68,156
S,933,688
S,79,372
R,401,119
R,561,744
S,111,268
S,470,907
S,499,935
R,58,843
R,173,259
S,305,656
R,630,485
S,80,272
S,354,303
R,906,420
R,228,712
R,494,14
R,41,94
S,188,978
R,798,778
R,311,895
R,131,79
S,518,244
R,805,516
S,173,343
R,245,977
R,10,379
R,252,313
S,22,663
S,867,42
S,795,33
R,142,132
S,209,965
S,789,973
R,556,44
S,904,926
R,615,698
S,245,805
S,54,514
S,418,359
R,60,23
S,481,6
R,178,316
R,495,438
S,204,725
R,371,843
S,324,800
S,614,916
S,242,928
R,410,201
R,912,543
R,541,42
R,668,823
S,717,851
R,950,575
S,529,882
R,170,962
R,692,815
S,457,134
S,501,867
S,605,512
R,891,509
S,510,820
R,300,575
R,605,141
R,284,32
S,160,595
S,852,871
R,971,28
R,960,533
R,984,934
R,921,294
S,13,223
S,329,696
S,113,547
R,107,802
S,352,336
R,839,751
R,882,726
R,238,367
S,543,370
R,965,638
S,172,780
S,396,429
R,617,369
R,583,504
R,875,673
R,945,74
R,33,83
S,755,631
S,738,70
R,490,171
R,183,433
R,513,859
S,95,762
R,274,747
R,140,534
S,752,798
S,397,828
S,291,862
S,394,987
S,646,937
R,144,834
R,341,703
S,474,869
R,291,743
R,940,554
R,959,686
R,487,980
S,635,559
S,558,826
R,87,309
S,416,104
S,622,935
R,340,237
R,495,97
R,148,522
R,734,699
R,216,613
S,543,878
R,261,884
R,268,413
R,263,72
R,472,980
S,142,222
R,984,935
S,417,793
R,788,613
S,529,982
S,227,724
R,425,619
R,976,208
R,985,443
R,442,316
R,419,252
R,618,992
R,574,870
S,242,742
S,45,716
R,301,861
R,671,38
S,842,744
R,550,856
R,374,4
S,746,175
R,705,858
R,236,287
R,379,642
R,431,246
S,845,824
R,434,57
S,535,236
R,755,371
R,277,918
S,917,863
R,92,762
R,927,426
R,596,326
R,456,19
S,973,185
S,344,784
R,258,716
R,894,437
R,247,720
R,978,208
S,337,123
S,900,30
S,188,139
S,166,543
R,249,753
R,673,365
S,707,171
S,443,26
S,104,245
S,429,132
R,207,62
S,256,273
R,306,857
S,143,726
R,994,34
R,680,304
S,976,130
S,619,991
S,14,341
R,630,114
S,592,428
S,24,744
R,113,329
R,607,771
S,993,811
S,392,821
R,890,19
S,47,240
S,802,276
R,256,597
R,492,66
R,579,101
S,646,394
S,47,278
R,342,692
R,894,43
R,901,700
S,612,186
S,836,772
R,623,611
S,714,779
S,896,386
R,126,96
S,335,836
S,476,458
R,690,93
S,666,735
R,633,917
S,396,398
S,825,308
S,776,112
S,226,783
S,650,549
S,156,214
R,283,437
S,8,42
S,484,51
R,477,747
S,287,767
S,239,531
R,525,175
S,365,95
R,659,435
S,150,902
S,293,820
R,161,454
S,93,865
R,297,606
R,82,307
R,97,270
R,844,901
S,407,782
S,3,414
S,297,349
S,958,870
R,659,171
R,445,927
R,89,928
S,374,364
R,392,272
R,892,559
S,375,260
R,577,536
S,837,373
S,64,35
S,52,517
S,142,235
S,528,230
R,809,505
S,68,937
S,663,552
R,399,299
S,440,928
S,823,288
R,473,445
S,553,985
S,251,85
S,341,179
R,508,428
S,379,420
S,5,42
R,574,614
S,759,937
S,175,399
R,304,401
S,502,987
R,299,636
R,535,538
R,719,470
R,944,579
R,186,606
S,471,631
R,789,218
R,42,380
R,460,568
R,736,225
S,948,772
S,214,186
S,22,46
S,41,9
S,315,170
R,328,755
R,207,739
R,656,62
R,295,221
S,987,148
S,472,262
R,503,944
R,948,842
R,815,729
S,200,826
R,801,585
S,744,357
S,557,693
S,145,292
R,75,193
S,324,104
R,539,694
S,203,509
S,935,981
S,384,521
R,954,3
S,298,800
R,684,283
R,858,298
S,332,998
R,406,269
S,642,277
S,651,82
R,844,576
S,879,115
R,433,407
S,534,729
S,726,469
S,515,60
R,761,599
S,997,824
R,661,605
S,630,658
S,819,800
S,722,727
R,107,844
R,341,87
S,759,482
R,216,104
R,355,999
S,975,539
R,247,265
R,555,944
S,586,683
R,248,623
S,545,873
S,946,806
R,820,932
S,99,230
R,930,867
S,471,996
R,235,398
R,811,891
S,357,463
R,313,75
R,507,628
S,78,332
S,98,190
R,815,819
S,920,563
S,534,966
R,556,298
R,504,951
R,961,585
S,86,147
R,67,308
S,11,295
R,574,816
S,958,303
R,264,281
R,712,855
S,243,897
S,11,712
S,711,619
R,410,29
R,33,558
S,654,780
R,606,784
R,362,496
S,706,49
R,911,396
S,532,713
R,817,395
R,411,866
S,286,797
R,309,745
R,9,841
R,686,913
S,301,223
R,898,992
R,705,115
S,796,856
S,701,623
S,413,483
S,515,565
S,2,68
R,756,855
S,490,729
S,523,886
R,483,112
R,688,742
S,168,740
S,342,734
R,851,846
R,827,322
R,839,138
R,781,618
S,291,259
S,651,240
S,676,624
R,500,835
S,664,518
R,284,390
S,544,554
S,947,684
S,502,309
S,532,97
S,463,297
S,953,634
R,634,499
S,66,80
S,732,361
R,688,238
S,814,202
S,244,361
R,1,918
S,265,238
R,165,841
S,300,393
S,507,171
R,29,2
R,942,762
R,399,47
S,53,94
S,509,689
R,53,835
S,442,122
S,899,11
S,750,812
S,268,254
R,121,249
S,639,436
S,964,810
R,546,0
S,253,201
S,465,490
R,538,555
S,362,594
S,696,345
R,822,562
S,108,728
R,884,103
R,8,369
S,619,607
S,489,127
R,816,451
R,678,609
S,59,311
S,312,93
R,534,932
R,483,750
S,876,869
S,781,68
R,595,921
R,454,367
R,336,459
S,296,276
S,558,643
S,4,374
S,128,298
S,787,718
S,601,43
R,156,281
S,514,408
R,990,699
R,483,370
R,742,360
S,539,676
S,481,35
S,802,535
R,231,18
R,887,864
S,509,841
S,358,169
S,531,928
S,869,900
S,855,419
S,736,889
R,824,155
R,288,163
S,706,704
R,913,138
R,187,617
R,688,212
R,912,258
S,111,776
R,258,458
R,720,95
R,413,236
R,226,554
R,925,905
R,632,834
S,792,957
R,653,318
R,594,966
R,178,488
R,774,9
S,728,744
R,995,984
S,153,445
R,837,560
R,386,566
S,461,351
R,958,200
R,818,120
R,244,123
R,584,720
S,877,76
R,23,814
S,345,990
R,70,178
S,524,21
R,572,426
S,961,118
S,306,134
S,163,52
R,625,808
R,381,356
R,15,883
R,438,303
R,926,227
S,613,901
S,114,431
R,712,336
S,216,236
S,812,435
S,692,145
R,986,448
S,280,776
S,117,335
S,496,859
S,705,848
R,728,183
R,679,853
R,590,950
R,318,980
S,165,985
R,188,267
S,865,101
S,718,268
R,660,443
S,847,943
R,579,860
S,746,617
R,75,39
R,668,405
S,507,777
R,41,888
S,317,386
S,457,730
S,432,80
S,257,589
S,856,766
S,898,872
S,125,36
S,772,600
R,559,320
R,555,134
S,25,729
S,551,133
R,239,132
R,430,666
S,922,55
S,510,818
R,545,612
S,660,382
S,957,465
R,619,906
R,771,599
S,536,541
R,148,44
R,486,952
S,139,6
S,743,440
R,492,867
S,950,763
S,729,123
S,180,458
S,762,607
S,526,861
R,135,146
R,368,276
R,994,867
S,866,527
R,560,801
S,446,517
S,948,669
S,240,29
R,250,252
R,917,570
S,283,329
S,532,337
S,577,521
S,726,86
R,875,448
R,828,511
R,913,794
R,301,766
R,903,397
S,330,676
S,784,192
S,541,812
S,916,640
R,304,644
R,990,189
S,140,397
R,381,956
R,37,535
S,459,34
S,30,449
S,163,715
R,550,207
S,819,359
R,965,239
S,161,769
R,24,120
R,376,121
R,749,658
S,2,981
R,785,724
S,292,845
S,678,412
R,295,332
R,766,762
R,616,723
R,987,174
R,305,64
S,399,378
S,262,629
R,775,809
R,175,854
R,495,408
S,368,655
R,687,564
S,653,157
S,144,659
R,228,729
R,26,186
S,105,970
S,619,105
S,405,80
S,69,799
R,331,625
S,277,577
R,38,603
S,76,239
R,504,950
R,205,916
S,365,64
R,299,875
S,883,1
R,185,8
R,425,662
R,250,377
R,833,767
R,112,579
S,714,342
R,23,798
R,351,829
S,35,89
R,692,171
S,357,371
S,186,248
S,853,369
S,15,640
R,970,234
R,675,952
R,322,226
S,662,312
S,878,331
S,93,435
S,491,918
S,10,481
S,983,807
S,332,653
R,999,472
S,947,890
R,433,640
R,476,549
R,829,983
R,363,347
S,435,339
S,323,91
R,910,591
R,646,916
R,630,643
S,460,302
S,103,32
R,601,46
S,638,715
R,97,402
S,316,861
S,614,765
R,907,872
S,220,838
S,921,124
S,865,695
S,121,57
S,90,116
R,89,549
R,387,686
S,115,644
R,205,601
R,322,976
S,680,233
R,438,134
R,84,812
S,624,367
S,543,417
R,921,950
S,929,763
R,173,630
R,957,23
S,347,790
S,78,689
S,234,923
S,814,803
R,53,303
S,821,332
S,199,933
S,762,327
R,526,281
S,827,603
R,46,189
S,40,521
R,565,444
R,840,157
S,782,755
R,842,376
R,377,973
S,470,629
R,963,983
R,956,374
R,413,8
R,316,905
R,523,549
S,546,924
S,943,687
S,854,321
R,780,292
R,293,123
R,599,4
S,802,660
S,680,875
R,953,550
R,117,1
R,257,678
R,122,768
S,46,565
R,123,393
R,783,911
R,491,487
S,449,141
S,593,538
R,834,173
R,221,563
S,359,179
S,264,90
S,195,913
R,249,684
R,205,975
R,838,467
S,428,951
R,91,813
R,863,789
S,400,141
R,599,599
S,355,800
S,915,822
R,46,878
R,414,776
S,527,465
S,265,53
S,31,312
R,212,220
R,779,780
S,50,526
R,94,439
R,998,359
R,651,931
R,713,649
R,236,957
S,856,705
R,959,784
R,26,644
R,789,828
S,656,395
R,701,996
R,462,542
S,751,128
R,225,734
S,565,673
R,808,0
S,724,39
R,423,823
S,653,138
S,935,230
S,265,333
R,873,662
S,493,245
S,241,491
S,590,936
R,832,166
R,613,794
S,424,3
S,54,237
R,874,703
S,690,580
S,603,297
R,305,365
S,115,535
R,487,712
R,412,353
S,421,935
S,626,503
R,456,262
R,841,104
S,300,179
S,707,721
S,690,547
S,177,375
S,134,576
R,766,616
S,295,24
S,878,87
R,518,907
R,883,743
S,821,11
R,25,822
S,338,542
R,783,300
R,718,321
R,486,623
S,21,768
R,968,894
R,578,660
S,477,24
R,847,102
S,706,816
R,736,454
S,770,293
R,28,422
S,731,546
R,732,579
S,298,210
R,881,955
S,953,453
R,18,308
S,594,93
R,714,290
R,566,188
R,329,349
R,589,562
S,585,664
S,205,154
S,346,68
R,802,960
R,122,126
R,868,774
S,583,740
S,808,504
R,706,922
S,677,379
R,9,126
R,351,878
S,741,515
R,203,4
R,290,163
S,5,385
S,430,616
R,925,989
S,706,329
S,801,644
R,273,70
R,66,180
R,236,455
S,743,47
R,13,725
S,946,30
R,440,534
S,713,967
R,333,45
R,533,70
R,332,822
S,662,209
R,269,506
S,978,777
S,883,34
S,33,711
S,130,609
R,734,13
R,72,625
R,577,201
S,82,6
S,383,440
R,579,98
S,376,629
S,707,668
R,35,356
R,497,883
S,915,809
R,591,440
S,930,848
R,547,302
S,597,228
R,373,218
S,741,530
S,749,929
R,192,364
S,67,792
R,505,672
S,815,608
R,97,275
S,255,929
S,92,277
S,208,905
S,158,299
R,77,83
R,491,521
S,373,324
S,751,56
R,67,946
S,229,178
R,330,733
R,959,397
R,960,326
R,152,886
S,199,687
R,197,486
S,946,47
S,102,467
S,460,271
R,995,580
R,71,960
S,371,917
S,687,482
R,114,128
R,76,525
S,54,966
R,298,76
R,616,975
R,529,498
S,18,149
R,570,286
S,704,859
R,85,81
S,519,389
S,705,19
R,868,346
R,590,447
S,650,693
R,413,463
R,704,279
R,856,588
S,478,784
S,10,645
R,462,647
S,191,438
S,853,43
R,410,971
R,498,918
S,256,641
S,711,780
S,133,812
S,146,448
R,105,749
R,949,594
S,580,194
R,804,979
R,385,75
R,659,359
R,230,205
S,244,321
R,898,109
R,440,889
S,6,469
S,848,724
R,371,18
S,275,728
R,300,96
S,305,778
S,490,522
S,475,251
S,263,808
R,936,968
R,303,876
S,619,131
R,972,588
S,947,627
S,667,578
S,569,745
S,192,489
R,651,337
S,7,709
S,962,419
R,545,93
S,947,54
R,873,803
S,467,913
S,811,657
S,727,499
R,786,313
S,982,334
R,903,272
R,647,640
S,299,278
R,991,578
R,94,992
R,462,354
R,293,879
S,482,196
S,211,339
R,891,680
R,207,544
R,252,77
R,934,162
S,859,847
R,586,221
R,410,504
S,108,599
R,441,582
S,553,422
R,153,93
R,812,326
S,108,108
R,652,936
S,867,21
R,725,760
S,611,749
S,196,998
R,307,247
R,795,339
R,455,427
R,281,347
S,509,857
S,24,105
R,213,632
R,566,442
R,717,587
S,479,610
S,15,202
S,86,692
R,26,853
R,995,57
R,253,24
R,712,389
R,935,368
S,990,329
S,509,585
R,582,108
R,646,618
S,718,258
S,661,420
S,260,941
S,593,555
R,618,108
